txn_id,txn_timestamp,from_acct_id,to_acct_id,txn_type,amount,status,error_msg
4576,2025-07-10 03:13:55,2212,2735,IMPS,98663,SUCCESS,
4577,2025-08-07 20:52:40,803,1588,UPI,9927,SUCCESS,
4578,2025-03-29 15:41:19,628,,WITHDRAWAL,25055,SUCCESS,
4579,2025-11-07 17:35:47,585,4303,UPI,5222,SUCCESS,
4580,2025-09-22 14:53:58,1608,3930,NEFT,141530,FAILED,Network Timeout
4581,2025-02-22 05:28:53,789,1675,FUND TRANSFER,261681,SUCCESS,
4582,2025-03-30 20:45:47,4271,,DEPOSIT,50162,SUCCESS,
4583,2025-01-31 14:22:50,2699,2500,FUND TRANSFER,739499,SUCCESS,
4584,2025-06-01 05:48:21,2858,4158,FUND TRANSFER,456132,SUCCESS,
4585,2025-03-03 10:25:19,2599,4826,FUND TRANSFER,510449,SUCCESS,
4586,2025-10-29 14:15:10,2631,249,FUND TRANSFER,607249,SUCCESS,
4587,2025-01-20 17:30:47,138,,ATM WITHDRAWAL,6224,FAILED,Network Timeout
4588,2025-04-09 00:40:15,157,4584,UPI,3507,FAILED,Network Timeout
4589,2025-06-27 08:18:28,3420,3383,FUND TRANSFER,444155,SUCCESS,
4590,2025-02-07 08:38:58,3136,1248,FUND TRANSFER,704473,SUCCESS,
4591,2025-01-28 06:11:32,3323,3347,UPI,8773,SUCCESS,
4592,2025-12-18 05:10:22,1732,,DEPOSIT,7880,SUCCESS,
4593,2025-12-25 21:20:11,4612,,DEPOSIT,98383,SUCCESS,
4594,2025-07-21 13:00:13,509,1598,UPI,2031,SUCCESS,
4595,2025-05-23 11:35:30,523,1920,FUND TRANSFER,2560,SUCCESS,
4596,2025-06-23 05:58:53,300,,ATM WITHDRAWAL,6300,SUCCESS,
4597,2025-04-17 23:28:12,3343,,WITHDRAWAL,27581,SUCCESS,
4598,2025-06-08 11:27:57,228,851,UPI,7843,SUCCESS,
4599,2025-01-30 08:34:53,4475,,ATM WITHDRAWAL,5583,SUCCESS,
4600,2025-09-02 11:59:43,1991,3119,UPI,5528,SUCCESS,
4601,2025-08-16 09:09:51,4920,2257,UPI,7292,SUCCESS,
4602,2025-06-24 06:22:40,2945,4706,UPI,9348,SUCCESS,
4603,2025-10-07 14:44:18,990,3395,UPI,1319,SUCCESS,
4604,2025-12-09 09:12:07,1193,,DEPOSIT,48096,SUCCESS,
4605,2025-01-29 07:06:26,3670,64,UPI,499,SUCCESS,
4606,2025-05-12 21:41:28,2448,2525,UPI,1745,SUCCESS,
4607,2025-07-21 02:19:58,3877,2045,FUND TRANSFER,164052,SUCCESS,
4608,2025-11-24 09:38:31,2702,4353,UPI,5213,SUCCESS,
4609,2025-02-08 09:06:13,2650,,ATM WITHDRAWAL,6006,SUCCESS,
4610,2025-04-20 03:01:41,2617,639,UPI,8617,SUCCESS,
4611,2025-02-20 19:55:27,3920,3637,NEFT,190155,SUCCESS,
4612,2025-10-31 07:04:11,1204,4818,UPI,8163,SUCCESS,
4613,2025-07-18 10:58:15,3540,1021,FUND TRANSFER,934637,SUCCESS,
4614,2025-04-01 03:36:25,3136,158,FUND TRANSFER,747546,SUCCESS,
4615,2025-02-14 05:34:58,1283,3534,FUND TRANSFER,248318,SUCCESS,
4616,2025-01-18 14:17:19,2818,216,UPI,2162,SUCCESS,
4617,2025-03-06 11:41:28,3818,1647,UPI,3577,SUCCESS,
4618,2025-02-05 15:08:29,3130,4054,IMPS,174319,SUCCESS,
4619,2025-11-23 14:08:39,4651,1619,NEFT,416400,SUCCESS,
4620,2025-09-11 09:27:59,4369,,ATM WITHDRAWAL,6012,SUCCESS,
4621,2025-01-22 13:29:35,1475,,ATM WITHDRAWAL,278,SUCCESS,
4622,2025-03-16 15:32:02,3911,4965,UPI,9931,SUCCESS,
4623,2025-01-25 18:20:08,696,4890,UPI,9073,SUCCESS,
4624,2025-03-30 06:17:43,3497,,DEPOSIT,48656,FAILED,Beneficiary Not Found
4625,2025-03-02 02:08:14,2704,3421,IMPS,133203,SUCCESS,
4626,2025-04-25 20:49:03,2458,,ATM WITHDRAWAL,4701,SUCCESS,
4627,2025-09-28 22:11:20,3821,126,NEFT,299186,SUCCESS,
4628,2025-10-03 06:17:02,3167,2571,FUND TRANSFER,182636,SUCCESS,
4629,2025-11-25 15:04:41,2808,3851,FUND TRANSFER,315919,SUCCESS,
4630,2025-03-22 22:07:50,3995,2553,IMPS,20564,SUCCESS,
4631,2025-03-15 09:49:05,1325,1221,UPI,7101,SUCCESS,
4632,2025-05-08 18:07:55,2228,1206,FUND TRANSFER,35446,SUCCESS,
4633,2025-10-11 04:41:11,1372,,WITHDRAWAL,20065,SUCCESS,
4634,2025-09-13 09:35:13,914,,WITHDRAWAL,47300,SUCCESS,
4635,2025-03-30 09:41:06,54,,DEPOSIT,48545,SUCCESS,
4636,2025-01-11 00:25:59,864,,INTEREST CREDIT,23721,SUCCESS,
4637,2025-08-08 23:58:56,1220,,ATM WITHDRAWAL,737,SUCCESS,
4638,2025-02-03 01:49:03,1092,,DEPOSIT,56676,SUCCESS,
4639,2025-10-22 12:21:18,1080,,WITHDRAWAL,44786,SUCCESS,
4640,2025-08-17 05:41:37,4465,1791,NEFT,110733,SUCCESS,
4641,2025-12-01 02:38:47,3395,4493,UPI,6165,SUCCESS,
4642,2025-06-07 13:21:03,3842,,ATM WITHDRAWAL,5620,SUCCESS,
4643,2025-08-11 05:11:09,1102,,DEPOSIT,35230,SUCCESS,
4644,2025-11-30 00:20:47,2757,243,UPI,1062,SUCCESS,
4645,2025-06-15 20:29:55,4911,,ATM WITHDRAWAL,6545,SUCCESS,
4646,2025-01-17 07:43:35,3384,,ATM WITHDRAWAL,4991,SUCCESS,
4647,2025-08-11 20:56:24,4202,,WITHDRAWAL,27672,SUCCESS,
4648,2025-01-20 05:40:26,2236,,DEPOSIT,33928,SUCCESS,
4649,2025-06-14 03:42:31,4667,4221,FUND TRANSFER,567362,SUCCESS,
4650,2025-07-06 22:54:49,1087,3197,IMPS,147075,SUCCESS,
4651,2025-06-26 07:37:06,739,,INTEREST CREDIT,20781,SUCCESS,
4652,2025-05-29 01:00:52,1904,,WITHDRAWAL,40025,SUCCESS,
4653,2025-10-20 11:14:48,3377,,INTEREST CREDIT,24533,SUCCESS,
4654,2025-03-09 12:31:58,4688,,ATM WITHDRAWAL,1712,SUCCESS,
4655,2025-09-26 13:17:59,240,,ATM WITHDRAWAL,8111,SUCCESS,
4656,2025-01-16 06:41:13,4611,2903,UPI,229,SUCCESS,
4657,2025-07-25 20:29:25,3373,4462,FUND TRANSFER,865642,SUCCESS,
4658,2025-12-17 13:50:20,221,2216,FUND TRANSFER,440105,SUCCESS,
4659,2025-05-18 17:31:30,2076,1010,FUND TRANSFER,768280,SUCCESS,
4660,2025-10-10 04:29:25,2067,3966,NEFT,441677,SUCCESS,
4661,2025-12-22 16:31:32,4088,,ATM WITHDRAWAL,5833,SUCCESS,
4662,2025-04-16 13:37:50,2749,,ATM WITHDRAWAL,9678,SUCCESS,
4663,2025-10-03 23:53:33,37,,ATM WITHDRAWAL,3052,SUCCESS,
4664,2025-05-15 15:29:36,3720,,DEPOSIT,21947,SUCCESS,
4665,2025-06-20 01:20:48,4673,,ATM WITHDRAWAL,5078,FAILED,Network Timeout
4666,2025-04-25 17:09:44,4702,832,IMPS,148487,SUCCESS,
4667,2025-12-24 16:31:52,3670,1848,FUND TRANSFER,180831,SUCCESS,
4668,2025-09-24 11:33:06,2500,,WITHDRAWAL,40954,SUCCESS,
4669,2025-04-26 06:50:46,4834,2032,UPI,5437,SUCCESS,
4670,2025-08-28 22:14:36,1876,3320,UPI,7910,SUCCESS,
4671,2025-11-29 16:03:10,4468,4297,UPI,7954,FAILED,Account Blocked
4672,2025-12-24 22:45:30,2996,3596,IMPS,160216,SUCCESS,
4673,2025-06-27 04:33:12,2583,3720,UPI,8874,SUCCESS,
4674,2025-08-27 12:42:19,4331,,INTEREST CREDIT,11782,SUCCESS,
4675,2025-12-03 10:25:13,3616,3972,UPI,1712,SUCCESS,
4676,2025-05-08 20:42:40,3119,223,UPI,8387,SUCCESS,
4677,2025-08-07 14:21:01,1067,3505,FUND TRANSFER,435649,SUCCESS,
4678,2025-07-25 11:50:00,2690,4845,UPI,2169,SUCCESS,
4679,2025-06-24 14:56:21,4415,,WITHDRAWAL,21642,SUCCESS,
4680,2025-03-20 17:37:27,479,4024,IMPS,51046,SUCCESS,
4681,2025-09-06 04:38:56,1992,,WITHDRAWAL,35528,SUCCESS,
4682,2025-05-19 22:38:21,1521,700,UPI,9536,SUCCESS,
4683,2025-05-31 22:07:18,4825,2705,FUND TRANSFER,728243,SUCCESS,
4684,2025-03-31 08:00:32,2539,,ATM WITHDRAWAL,1888,FAILED,Network Timeout
4685,2025-04-25 13:35:28,1810,3971,IMPS,96406,SUCCESS,
4686,2025-05-14 18:25:43,1996,2610,FUND TRANSFER,819242,SUCCESS,
4687,2025-10-23 04:33:25,5000,975,IMPS,150020,SUCCESS,
4688,2025-02-26 04:52:55,1286,,ATM WITHDRAWAL,1033,SUCCESS,
4689,2025-07-13 07:13:04,1783,,ATM WITHDRAWAL,5491,SUCCESS,
4690,2025-10-17 10:27:51,554,3533,UPI,1831,SUCCESS,
4691,2025-12-07 05:16:42,246,3707,FUND TRANSFER,695052,SUCCESS,
4692,2025-05-13 05:16:28,724,,ATM WITHDRAWAL,761,SUCCESS,
4693,2025-01-10 04:44:57,3540,2997,FUND TRANSFER,652093,FAILED,Account Blocked
4694,2025-05-04 20:14:56,631,,WITHDRAWAL,26260,SUCCESS,
4695,2025-07-07 20:59:13,3233,,ATM WITHDRAWAL,5120,SUCCESS,
4696,2025-05-26 05:23:07,2953,1051,IMPS,51500,SUCCESS,
4697,2025-07-01 02:56:36,2170,3403,UPI,949,SUCCESS,
4698,2025-03-16 11:07:06,4957,,WITHDRAWAL,27256,SUCCESS,
4699,2025-05-15 07:20:10,3656,,DEPOSIT,18972,SUCCESS,
4700,2025-02-13 03:40:11,3051,4170,UPI,9688,SUCCESS,
4701,2025-02-02 09:17:31,595,3856,IMPS,151859,SUCCESS,
4702,2025-02-14 12:10:39,3946,,DEPOSIT,10205,SUCCESS,
4703,2025-03-04 14:51:02,643,729,UPI,4697,SUCCESS,
4704,2025-07-30 17:48:04,861,,WITHDRAWAL,11753,FAILED,Account Blocked
4705,2025-03-05 03:56:31,682,,WITHDRAWAL,49515,SUCCESS,
4706,2025-05-08 08:01:22,3799,,DEPOSIT,72470,SUCCESS,
4707,2025-07-04 07:28:40,41,1160,FUND TRANSFER,719397,SUCCESS,
4708,2025-03-23 08:11:52,1452,,ATM WITHDRAWAL,5856,SUCCESS,
4709,2025-11-01 20:11:31,2149,,DEPOSIT,85037,SUCCESS,
4710,2025-06-14 14:35:06,188,,WITHDRAWAL,30641,SUCCESS,
4711,2025-11-07 18:18:02,1040,387,NEFT,5438,SUCCESS,
4712,2025-09-01 06:34:11,4876,4627,UPI,48,SUCCESS,
4713,2025-11-02 17:44:12,3288,1168,IMPS,64398,SUCCESS,
4714,2025-08-01 08:31:58,431,3022,FUND TRANSFER,81561,SUCCESS,
4715,2025-08-31 19:05:02,2310,1744,FUND TRANSFER,544968,SUCCESS,
4716,2025-06-24 18:41:31,3175,2200,UPI,2527,SUCCESS,
4717,2025-01-21 09:20:03,3926,1603,FUND TRANSFER,460333,SUCCESS,
4718,2025-01-14 18:42:12,468,4468,IMPS,28326,SUCCESS,
4719,2025-12-07 10:06:41,4694,,DEPOSIT,92867,SUCCESS,
4720,2025-12-15 08:21:16,1273,2733,UPI,1609,SUCCESS,
4721,2025-12-02 00:03:26,214,554,FUND TRANSFER,220844,SUCCESS,
4722,2025-08-27 18:09:31,2411,4008,IMPS,45616,SUCCESS,
4723,2025-07-29 05:33:59,131,,ATM WITHDRAWAL,8469,SUCCESS,
4724,2025-10-24 18:50:00,57,4689,UPI,4383,SUCCESS,
4725,2025-09-25 22:15:12,1600,4982,FUND TRANSFER,300571,SUCCESS,
4726,2025-01-03 18:06:56,1550,4015,UPI,7441,SUCCESS,
4727,2025-09-29 16:30:22,4748,2881,FUND TRANSFER,213568,FAILED,Daily Limit Exceeded
4728,2025-05-15 07:31:13,377,579,UPI,7347,SUCCESS,
4729,2025-12-10 14:31:01,3463,,DEPOSIT,91163,SUCCESS,
4730,2025-05-19 16:10:48,2884,3845,UPI,4100,SUCCESS,
4731,2025-09-04 04:46:28,780,617,IMPS,4673,SUCCESS,
4732,2025-11-18 10:09:30,1676,,DEPOSIT,14140,SUCCESS,
4733,2025-09-29 08:07:36,3059,,WITHDRAWAL,998,SUCCESS,
4734,2025-05-28 18:13:18,4824,,DEPOSIT,46026,SUCCESS,
4735,2025-07-31 06:31:07,4368,307,UPI,4312,SUCCESS,
4736,2025-11-03 05:48:47,1023,,ATM WITHDRAWAL,2052,SUCCESS,
4737,2025-01-22 04:34:48,4006,3982,UPI,2087,SUCCESS,
4738,2025-07-26 19:55:15,1413,4305,NEFT,129412,SUCCESS,
4739,2025-05-17 15:17:18,3097,382,FUND TRANSFER,588931,SUCCESS,
4740,2025-07-14 07:04:25,3552,2897,FUND TRANSFER,18758,SUCCESS,
4741,2025-12-29 10:47:12,1410,1289,UPI,9311,SUCCESS,
4742,2025-02-13 21:29:16,1607,824,IMPS,26898,SUCCESS,
4743,2025-02-23 20:08:32,2585,1776,UPI,6629,SUCCESS,
4744,2025-05-20 14:39:15,21,,ATM WITHDRAWAL,6645,FAILED,Beneficiary Not Found
4745,2025-05-13 14:52:30,4097,1681,FUND TRANSFER,901463,SUCCESS,
4746,2025-02-28 09:10:16,3036,102,UPI,9330,SUCCESS,
4747,2025-06-12 21:35:05,4814,3257,IMPS,57108,SUCCESS,
4748,2025-10-12 02:36:32,756,2052,FUND TRANSFER,494006,SUCCESS,
4749,2025-07-28 17:12:26,456,28,FUND TRANSFER,607673,SUCCESS,
4750,2025-01-11 09:28:11,3841,660,IMPS,16598,SUCCESS,
4751,2025-08-01 11:40:21,3402,1125,UPI,4976,SUCCESS,
4752,2025-09-17 06:57:40,4923,,WITHDRAWAL,40345,SUCCESS,
4753,2025-11-03 05:42:34,2011,,WITHDRAWAL,5407,FAILED,Network Timeout
4754,2025-11-05 19:50:19,173,4228,UPI,1676,SUCCESS,
4755,2025-10-18 11:03:35,3856,,WITHDRAWAL,15423,SUCCESS,
4756,2025-05-09 11:54:07,4323,2863,UPI,4337,SUCCESS,
4757,2025-04-14 09:10:05,1085,306,IMPS,148541,SUCCESS,
4758,2025-09-01 04:25:18,2380,,ATM WITHDRAWAL,7582,SUCCESS,
4759,2025-01-29 23:57:42,4443,,WITHDRAWAL,14918,SUCCESS,
4760,2025-03-25 05:48:10,1538,,ATM WITHDRAWAL,1922,SUCCESS,
4761,2025-12-14 08:20:36,3160,387,NEFT,358072,SUCCESS,
4762,2025-09-18 19:17:41,3318,4781,IMPS,22210,SUCCESS,
4763,2025-06-21 05:52:11,22,,ATM WITHDRAWAL,2412,SUCCESS,
4764,2025-11-07 16:04:44,53,4779,UPI,3932,SUCCESS,
4765,2025-02-11 09:53:06,531,4041,UPI,4983,SUCCESS,
4766,2025-10-22 12:32:35,4430,,ATM WITHDRAWAL,5846,SUCCESS,
4767,2025-12-23 18:41:13,1493,2268,FUND TRANSFER,204489,SUCCESS,
4768,2025-11-08 22:22:33,4171,3403,FUND TRANSFER,318786,SUCCESS,
4769,2025-10-13 16:36:42,2682,937,IMPS,134280,SUCCESS,
4770,2025-12-29 13:44:34,4523,,DEPOSIT,4786,SUCCESS,
4771,2025-05-06 07:03:38,3962,4821,NEFT,67836,SUCCESS,
4772,2025-07-17 03:32:37,3722,4558,UPI,1850,SUCCESS,
4773,2025-09-18 19:32:31,4522,2153,IMPS,180345,SUCCESS,
4774,2025-04-17 13:35:33,4616,1647,UPI,3933,SUCCESS,
4775,2025-05-20 19:38:07,2555,4899,UPI,235,SUCCESS,
4776,2025-03-11 10:21:45,1225,2707,UPI,7290,SUCCESS,
4777,2025-04-12 22:35:18,4737,305,NEFT,443018,SUCCESS,
4778,2025-01-20 11:04:45,2752,343,FUND TRANSFER,654291,SUCCESS,
4779,2025-09-24 22:10:40,3503,842,IMPS,25788,SUCCESS,
4780,2025-08-16 04:57:12,2398,3909,UPI,2699,SUCCESS,
4781,2025-12-05 21:13:46,4101,,DEPOSIT,90842,SUCCESS,
4782,2025-12-15 05:54:10,4149,2571,FUND TRANSFER,345094,SUCCESS,
4783,2025-08-20 01:56:01,4793,422,FUND TRANSFER,302845,SUCCESS,
4784,2025-03-02 03:45:09,1484,2351,NEFT,202328,SUCCESS,
4785,2025-03-05 19:58:53,849,,INTEREST CREDIT,9309,SUCCESS,
4786,2025-03-18 18:56:19,814,4314,NEFT,398520,SUCCESS,
4787,2025-02-22 20:50:27,4812,,ATM WITHDRAWAL,4439,SUCCESS,
4788,2025-06-07 13:15:26,3869,1541,NEFT,349956,SUCCESS,
4789,2025-04-07 08:18:38,202,,DEPOSIT,40698,SUCCESS,
4790,2025-11-18 04:35:59,425,2846,UPI,2157,SUCCESS,
4791,2025-11-05 20:35:56,1530,4845,NEFT,43193,SUCCESS,
4792,2025-02-01 05:58:09,3974,4965,FUND TRANSFER,653689,SUCCESS,
4793,2025-11-07 12:37:25,2015,,ATM WITHDRAWAL,4348,SUCCESS,
4794,2025-08-24 13:18:58,2130,,ATM WITHDRAWAL,4768,SUCCESS,
4795,2025-10-14 08:55:17,4142,2814,FUND TRANSFER,128493,SUCCESS,
4796,2025-12-17 22:10:00,760,2515,FUND TRANSFER,950765,FAILED,Invalid Account
4797,2025-05-08 13:42:01,1283,,ATM WITHDRAWAL,3344,SUCCESS,
4798,2025-12-25 23:04:40,1089,,DEPOSIT,96800,SUCCESS,
4799,2025-11-07 05:21:39,1262,,WITHDRAWAL,32600,SUCCESS,
4800,2025-04-07 23:56:32,1531,,ATM WITHDRAWAL,1438,SUCCESS,
4801,2025-04-15 08:48:34,1630,,WITHDRAWAL,159,SUCCESS,
4802,2025-01-11 14:28:28,3411,1735,FUND TRANSFER,844240,SUCCESS,
4803,2025-01-01 22:55:42,513,,ATM WITHDRAWAL,7743,SUCCESS,
4804,2025-05-01 19:24:36,3902,4643,UPI,6807,SUCCESS,
4805,2025-08-03 22:31:47,501,3982,IMPS,58838,SUCCESS,
4806,2025-08-17 23:04:54,1980,3941,UPI,413,SUCCESS,
4807,2025-07-06 19:34:41,413,,WITHDRAWAL,32931,SUCCESS,
4808,2025-10-08 05:17:46,1122,,DEPOSIT,5426,SUCCESS,
4809,2025-08-21 23:21:52,4001,1302,NEFT,296971,SUCCESS,
4810,2025-05-12 20:57:38,184,1841,NEFT,477861,SUCCESS,
4811,2025-09-26 04:42:23,1785,,ATM WITHDRAWAL,3533,SUCCESS,
4812,2025-06-11 04:39:34,3176,73,IMPS,173257,SUCCESS,
4813,2025-05-19 03:29:14,3713,2467,UPI,3101,SUCCESS,
4814,2025-02-21 10:13:40,3326,927,FUND TRANSFER,544221,SUCCESS,
4815,2025-07-22 06:09:43,3919,,ATM WITHDRAWAL,5133,SUCCESS,
4816,2025-12-17 21:05:08,1098,3911,FUND TRANSFER,209723,SUCCESS,
4817,2025-02-13 03:15:26,4990,1428,UPI,6915,SUCCESS,
4818,2025-09-13 18:29:42,3729,4849,UPI,2349,SUCCESS,
4819,2025-11-30 14:36:57,4430,,INTEREST CREDIT,21588,SUCCESS,
4820,2025-01-30 05:16:13,4323,,DEPOSIT,14388,SUCCESS,
4821,2025-12-13 18:47:17,3737,740,FUND TRANSFER,604314,SUCCESS,
4822,2025-10-17 22:28:08,1162,,DEPOSIT,93355,SUCCESS,
4823,2025-10-07 10:29:17,3606,,INTEREST CREDIT,576,SUCCESS,
4824,2025-08-20 17:15:17,4368,2297,IMPS,24935,SUCCESS,
4825,2025-08-28 17:42:30,733,4587,UPI,1914,SUCCESS,
4826,2025-06-02 12:30:15,2493,,ATM WITHDRAWAL,2027,SUCCESS,
4827,2025-01-08 22:05:28,1193,3809,FUND TRANSFER,632352,SUCCESS,
4828,2025-02-26 06:34:01,2654,931,UPI,1965,SUCCESS,
4829,2025-12-29 16:58:08,4818,,ATM WITHDRAWAL,8604,SUCCESS,
4830,2025-12-22 14:47:52,2053,3550,IMPS,32191,SUCCESS,
4831,2025-11-09 13:36:30,2948,1813,FUND TRANSFER,402217,SUCCESS,
4832,2025-07-09 11:28:37,272,,WITHDRAWAL,12970,FAILED,Network Timeout
4833,2025-01-01 01:56:47,3574,,DEPOSIT,95901,SUCCESS,
4834,2025-09-11 04:54:26,1305,,WITHDRAWAL,27169,SUCCESS,
4835,2025-04-03 00:57:51,4021,,WITHDRAWAL,19470,SUCCESS,
4836,2025-07-28 08:43:49,2861,,DEPOSIT,87170,SUCCESS,
4837,2025-08-28 13:08:10,2801,,DEPOSIT,96162,SUCCESS,
4838,2025-06-07 06:52:50,2205,3457,UPI,4862,SUCCESS,
4839,2025-05-03 14:34:37,3416,1073,FUND TRANSFER,357730,SUCCESS,
4840,2025-09-18 04:26:37,3592,,INTEREST CREDIT,13078,SUCCESS,
4841,2025-05-27 03:51:32,2616,4487,UPI,53,SUCCESS,
4842,2025-12-16 13:35:28,300,4548,UPI,1663,SUCCESS,
4843,2025-11-05 05:50:06,2082,,DEPOSIT,58374,SUCCESS,
4844,2025-11-18 05:54:08,2685,1600,UPI,4792,SUCCESS,
4845,2025-12-04 05:12:50,585,2286,IMPS,23408,SUCCESS,
4846,2025-10-05 19:10:38,4388,4379,NEFT,275357,SUCCESS,
4847,2025-07-23 02:35:18,876,,INTEREST CREDIT,6133,SUCCESS,
4848,2025-02-13 03:35:29,4513,,DEPOSIT,55126,SUCCESS,
4849,2025-12-04 17:30:12,4044,2477,NEFT,315202,SUCCESS,
4850,2025-07-20 20:03:02,1597,4265,NEFT,495800,SUCCESS,
4851,2025-10-25 14:18:24,2973,4407,UPI,8628,SUCCESS,
4852,2025-09-26 00:10:03,530,637,FUND TRANSFER,677271,SUCCESS,
4853,2025-04-23 18:43:13,1767,,INTEREST CREDIT,5982,SUCCESS,
4854,2025-07-01 21:47:07,544,4436,IMPS,136771,SUCCESS,
4855,2025-02-09 09:31:06,3704,2060,FUND TRANSFER,810690,SUCCESS,
4856,2025-07-30 12:49:37,4191,72,FUND TRANSFER,953538,SUCCESS,
4857,2025-12-14 17:19:50,1660,1850,UPI,5195,SUCCESS,
4858,2025-06-03 17:40:02,2405,2274,UPI,830,SUCCESS,
4859,2025-01-16 14:18:13,814,2855,UPI,8334,SUCCESS,
4860,2025-03-07 00:10:56,2903,4789,UPI,591,SUCCESS,
4861,2025-07-21 15:03:54,1854,2238,NEFT,486347,SUCCESS,
4862,2025-11-24 08:52:27,1768,2440,FUND TRANSFER,663755,SUCCESS,
4863,2025-04-18 18:20:43,1067,,ATM WITHDRAWAL,8105,SUCCESS,
4864,2025-05-25 15:29:07,4547,1350,NEFT,292455,SUCCESS,
4865,2025-01-23 01:27:58,4192,,ATM WITHDRAWAL,8470,SUCCESS,
4866,2025-01-10 23:30:11,2273,1525,UPI,3174,SUCCESS,
4867,2025-11-02 17:01:54,3239,862,UPI,3663,SUCCESS,
4868,2025-02-06 18:44:58,1369,,ATM WITHDRAWAL,6572,SUCCESS,
4869,2025-04-19 01:50:45,2438,,INTEREST CREDIT,2746,SUCCESS,
4870,2025-03-26 09:11:54,2540,1852,UPI,8290,SUCCESS,
4871,2025-04-02 12:44:52,3205,206,FUND TRANSFER,573360,SUCCESS,
4872,2025-05-12 07:14:30,4078,4134,UPI,1405,SUCCESS,
4873,2025-08-29 23:06:35,3757,,DEPOSIT,21874,SUCCESS,
4874,2025-02-13 16:50:51,3190,125,UPI,4969,SUCCESS,
4875,2025-12-11 12:46:52,3359,4720,FUND TRANSFER,651582,FAILED,Beneficiary Not Found
4876,2025-04-13 14:49:48,1657,2534,UPI,1047,SUCCESS,
4877,2025-11-29 10:30:54,2305,1406,UPI,7996,SUCCESS,
4878,2025-12-22 18:11:24,4560,,WITHDRAWAL,625,SUCCESS,
4879,2025-06-11 01:24:20,4751,,DEPOSIT,25350,SUCCESS,
4880,2025-12-31 05:11:54,3983,3882,FUND TRANSFER,513460,SUCCESS,
4881,2025-07-22 11:27:38,3714,,WITHDRAWAL,27412,SUCCESS,
4882,2025-05-27 10:03:37,283,,ATM WITHDRAWAL,1886,SUCCESS,
4883,2025-04-11 00:42:39,4505,287,UPI,6188,SUCCESS,
4884,2025-07-23 22:32:55,2911,282,IMPS,15256,SUCCESS,
4885,2025-08-22 00:40:23,4212,3711,FUND TRANSFER,473586,SUCCESS,
4886,2025-08-01 19:41:02,631,,DEPOSIT,39472,SUCCESS,
4887,2025-02-10 03:25:35,2448,4577,FUND TRANSFER,335942,SUCCESS,
4888,2025-06-10 07:57:30,464,522,UPI,7449,SUCCESS,
4889,2025-08-13 15:36:08,4704,2428,FUND TRANSFER,596304,SUCCESS,
4890,2025-09-21 09:43:11,1839,3656,IMPS,2212,SUCCESS,
4891,2025-05-17 12:29:54,3313,1432,FUND TRANSFER,857849,SUCCESS,
4892,2025-11-09 10:28:56,4892,4824,FUND TRANSFER,912763,SUCCESS,
4893,2025-11-23 00:36:45,792,,ATM WITHDRAWAL,8172,SUCCESS,
4894,2025-02-20 12:50:11,4843,,DEPOSIT,88389,SUCCESS,
4895,2025-12-16 09:48:17,2592,1079,UPI,940,SUCCESS,
4896,2025-06-15 23:42:17,1109,,DEPOSIT,19867,SUCCESS,
4897,2025-12-09 02:04:14,298,,ATM WITHDRAWAL,8194,FAILED,Network Timeout
4898,2025-12-21 09:33:59,3001,,WITHDRAWAL,33388,SUCCESS,
4899,2025-11-04 18:44:40,774,2382,IMPS,56966,SUCCESS,
4900,2025-10-27 13:43:48,4241,4764,FUND TRANSFER,501560,SUCCESS,
4901,2025-09-06 05:07:42,1165,630,NEFT,28447,FAILED,Account Blocked
4902,2025-05-04 17:02:11,4724,,DEPOSIT,75559,SUCCESS,
4903,2025-07-08 14:44:47,4764,3600,UPI,6947,SUCCESS,
4904,2025-10-13 06:47:49,4939,,DEPOSIT,30067,SUCCESS,
4905,2025-02-27 15:19:43,1785,4787,NEFT,8078,SUCCESS,
4906,2025-09-22 08:35:45,2115,4,UPI,7516,SUCCESS,
4907,2025-06-09 15:14:48,1748,1767,FUND TRANSFER,650845,SUCCESS,
4908,2025-06-14 01:59:23,1204,,ATM WITHDRAWAL,2802,SUCCESS,
4909,2025-01-11 20:40:26,1891,,INTEREST CREDIT,1008,SUCCESS,
4910,2025-07-25 23:50:31,1097,969,UPI,8472,SUCCESS,
4911,2025-12-24 10:28:49,1251,522,UPI,2582,SUCCESS,
4912,2025-04-13 15:36:41,2245,1338,IMPS,196818,SUCCESS,
4913,2025-03-31 01:23:25,2680,4467,UPI,4174,SUCCESS,
4914,2025-03-30 09:05:21,3900,339,FUND TRANSFER,836009,SUCCESS,
4915,2025-06-19 17:54:02,2730,,ATM WITHDRAWAL,7118,SUCCESS,
4916,2025-08-01 21:22:20,4879,460,NEFT,396378,SUCCESS,
4917,2025-02-17 01:46:31,718,,INTEREST CREDIT,12931,SUCCESS,
4918,2025-12-13 19:06:19,4545,,WITHDRAWAL,4488,SUCCESS,
4919,2025-06-03 13:43:23,3858,,DEPOSIT,32198,FAILED,Account Blocked
4920,2025-10-27 19:34:28,2700,,WITHDRAWAL,376,SUCCESS,
4921,2025-04-16 22:02:30,1860,,ATM WITHDRAWAL,5461,SUCCESS,
4922,2025-08-08 02:01:44,4852,,ATM WITHDRAWAL,1097,SUCCESS,
4923,2025-05-17 10:34:16,1958,115,UPI,9733,SUCCESS,
4924,2025-09-17 14:31:31,2270,1578,IMPS,60527,SUCCESS,
