account_id,BRANCH_CODE,customer_id,ACCOUNT_TYPE,balance,status
3614,00867,998,TD001,887729,ACTIVE
3615,60159,156,SB101,812311,ACTIVE
3616,00745,734,SBODS4,902365,ACTIVE
3617,01478,500,CAGEN,778457,ACTIVE
3618,21251,752,TD003,525750,ACTIVE
3619,41024,455,TD002,53186,ACTIVE
3620,00836,97,CA0033,497162,ACTIVE
3621,00656,125,TD003,320287,ACTIVE
3622,00293,845,SBODS4,931437,ACTIVE
3623,21205,900,SBODS4,477577,ACTIVE
3624,00543,587,SBBAS2,191884,ACTIVE
3625,21406,388,TD001,152183,ACTIVE
3626,00491,381,CA0033,104571,ACTIVE
3627,05364,661,SBODS4,393057,ACTIVE
3628,21625,129,SB101,363864,ACTIVE
3629,1675,327,SB101,569236,ACTIVE
3630,21612,371,SB101,314488,ACTIVE
3631,03456,667,CACOL,605223,ACTIVE
3632,00267,604,CAGEN,574561,ACTIVE
3633,15071,408,CACOL,813179,ACTIVE
3634,03093,627,TD001,359987,ACTIVE
3635,00342,209,CACOL,881606,ACTIVE
3636,20854,598,SBODS4,399333,ACTIVE
3637,00382,527,SBODS4,960185,ACTIVE
3638,21067,117,SB101,629169,ACTIVE
3639,00454,887,SBCHQ,311561,ACTIVE
3640,00373,397,SBBAS2,13316,ACTIVE
3641,21210,13,SBODS4,728569,ACTIVE
3642,00765,679,SBCHQ,711441,ACTIVE
3643,17921,233,CACOL,134100,ACTIVE
3644,00567,527,SBBAS2,530928,ACTIVE
3645,15248,506,SB101,784671,ACTIVE
3646,21240,929,SBCHQ,821653,ACTIVE
3647,01045,724,CAGEN,926448,ACTIVE
3648,31346,673,TD001,977072,ACTIVE
3649,02696,716,SB101,861157,ACTIVE
3650,00543,292,CAGEN,193871,ACTIVE
3651,00723,92,CACOL,566433,ACTIVE
3652,21803,763,SBODS4,138782,ACTIVE
3653,20984,537,CACOL,204249,ACTIVE
3654,60159,830,TD002,170629,ACTIVE
3655,00723,147,SB101,174827,ACTIVE
3656,15678,860,SBODS4,281101,ACTIVE
3657,01045,330,CA0033,190028,ACTIVE
3658,18849,636,SBODS4,240961,ACTIVE
3659,00654,815,SBCHQ,85702,ACTIVE
3660,00800,665,SB101,768659,ACTIVE
3661,18294,516,TD001,218558,ACTIVE
3662,13279,498,SBGEN,239997,ACTIVE
3663,02786,87,TD003,810549,ACTIVE
3664,11660,458,SBBAS2,567708,ACTIVE
3665,60007,284,SBCHQ,861091,ACTIVE
3666,21424,530,CAGEN,955768,ACTIVE
3667,00823,850,SBGEN,368787,ACTIVE
3668,00282,926,TD002,157386,ACTIVE
3669,12960,154,TD001,263247,ACTIVE
3670,04816,161,SBODS4,843548,ACTIVE
3671,21213,154,CAGEN,524290,ACTIVE
3672,20591,904,SB101,731832,ACTIVE
3673,00891,166,TD002,507162,ACTIVE
3674,04567,449,TD003,816468,ACTIVE
3675,00836,457,SB101,439951,ACTIVE
3676,18849,116,TD002,607080,ACTIVE
3677,01145,28,SB101,974916,ACTIVE
3678,01378,575,SB101,720996,ACTIVE
3679,00745,952,TD003,6293,ACTIVE
3680,00234,59,TD002,692982,ACTIVE
3681,01112,185,TD001,936752,ACTIVE
3682,01012,67,SBGEN,371890,ACTIVE
3683,60156,32,SB101,762509,ACTIVE
3684,01212,857,SBODS4,627832,ACTIVE
3685,00543,294,SB101,888137,ACTIVE
3686,11660,15,CACOL,683299,ACTIVE
3687,00244,762,SBODS4,7993,ACTIVE
3688,15248,221,TD003,54559,ACTIVE
3689,21284,695,SBGEN,535622,ACTIVE
3690,21625,977,TD001,900898,ACTIVE
3691,09012,550,CA0033,475047,ACTIVE
3692,13456,802,SBODS4,629969,ACTIVE
3693,00301,853,SBCHQ,762197,ACTIVE
3694,00692,719,SBCHQ,327692,ACTIVE
3695,00213,884,SBCHQ,721566,ACTIVE
3696,3026,636,SB101,761016,ACTIVE
3697,00782,834,SBGEN,654393,ACTIVE
3698,21249,560,CACOL,498746,ACTIVE
3699,14166,475,SBGEN,887823,ACTIVE
3700,00301,979,SBODS4,477170,ACTIVE
3701,00244,454,CAGEN,524775,ACTIVE
3702,00889,485,CACOL,594004,ACTIVE
3703,14681,240,SBCHQ,57396,ACTIVE
3704,17980,210,TD003,350353,ACTIVE
3705,18901,243,CACOL,731818,ACTIVE
3706,01378,774,SB101,562365,ACTIVE
3707,01378,234,CACOL,771517,ACTIVE
3708,21279,394,CACOL,808286,ACTIVE
3709,00656,198,CA0033,698855,ACTIVE
3710,60148,63,SBCHQ,724736,ACTIVE
3711,00812,562,CAGEN,323369,ACTIVE
3712,30142,447,SBGEN,323849,ACTIVE
3713,21240,921,CACOL,348518,ACTIVE
3714,12345,514,CACOL,849456,ACTIVE
3715,21061,373,SBBAS2,815405,ACTIVE
3716,02796,743,SB101,862212,ACTIVE
3717,15248,572,CACOL,908268,ACTIVE
3718,20591,121,CAGEN,909455,ACTIVE
3719,21803,318,TD001,829802,ACTIVE
3720,03456,171,CACOL,416034,ACTIVE
3721,00977,982,SBCHQ,427889,ACTIVE
3722,01173,954,TD002,484029,ACTIVE
3723,21612,359,TD002,182938,ACTIVE
3724,1980,156,TD003,833054,ACTIVE
3725,13456,371,SBGEN,219604,ACTIVE
3726,70649,1,TD003,110889,ACTIVE
3727,01378,365,CAGEN,252228,ACTIVE
3728,06789,137,TD002,950793,ACTIVE
3729,00543,995,SBBAS2,856811,ACTIVE
3730,21210,152,TD001,496123,ACTIVE
3731,15071,900,SBBAS2,559416,ACTIVE
3732,20507,311,TD003,796656,ACTIVE
3733,01478,424,CA0033,819268,ACTIVE
3734,31277,560,SBODS4,575803,ACTIVE
3735,18779,95,TD002,890849,ACTIVE
3736,1676,577,TD003,162914,ACTIVE
3737,00765,90,SBBAS2,338781,ACTIVE
3738,00823,972,TD001,56440,ACTIVE
3739,00311,944,CAGEN,490503,ACTIVE
3740,01173,39,CACOL,794586,ACTIVE
3741,1676,736,SBODS4,455788,ACTIVE
3742,00267,990,SBCHQ,916486,ACTIVE
3743,00334,208,TD001,518746,ACTIVE
3744,11121,823,SBODS4,275559,ACTIVE
3745,50782,776,SBCHQ,684027,ACTIVE
3746,50784,783,TD001,89866,ACTIVE
3747,00234,306,SBODS4,289557,ACTIVE
3748,01045,194,CAGEN,728334,ACTIVE
3749,00234,574,CAGEN,843424,ACTIVE
3750,00399,497,SBGEN,103548,ACTIVE
3751,00692,611,TD001,793626,ACTIVE
3752,50869,41,TD001,952022,ACTIVE
3753,01212,177,CAGEN,922427,ACTIVE
3754,00678,977,TD003,373801,ACTIVE
3755,21406,968,SBODS4,362203,ACTIVE
3756,18294,565,TD003,507035,ACTIVE
3757,40769,881,TD003,242368,ACTIVE
3758,00782,241,SBODS4,121081,ACTIVE
3759,00454,772,TD002,452847,ACTIVE
3760,05744,228,TD001,231621,ACTIVE
3761,00745,18,CA0033,939996,ACTIVE
3762,00692,639,TD001,411347,ACTIVE
3763,00112,19,SBCHQ,210484,ACTIVE
3764,1980,332,CAGEN,438708,ACTIVE
3765,20854,728,SBCHQ,972060,ACTIVE
3766,21210,486,SBBAS2,677091,ACTIVE
3767,21289,873,SBCHQ,919706,ACTIVE
3768,14166,690,SBODS4,49136,ACTIVE
3769,16789,387,SBGEN,169038,ACTIVE
3770,00244,922,SBBAS2,600968,ACTIVE
3771,00567,469,SBODS4,537467,ACTIVE
3772,21279,397,SBBAS2,654579,ACTIVE
3773,00691,273,TD002,48524,ACTIVE
3774,00765,56,SBCHQ,204751,ACTIVE
3775,00901,878,TD002,755338,ACTIVE
3776,00123,196,TD002,564220,ACTIVE
3777,1195,224,CACOL,903981,ACTIVE
3778,21067,865,TD002,942177,ACTIVE
3779,21007,433,SBCHQ,358108,ACTIVE
3780,00301,518,SBCHQ,764565,ACTIVE
3781,18779,735,SBBAS2,758722,ACTIVE
3782,14826,722,CAGEN,422305,ACTIVE
3783,00512,903,SBBAS2,586373,ACTIVE
3784,21279,305,CAGEN,458645,ACTIVE
3785,00182,639,TD001,964111,ACTIVE
3786,00782,346,CACOL,211366,ACTIVE
3787,00998,898,SBBAS2,416907,ACTIVE
3788,21516,893,CAGEN,514547,ACTIVE
3789,01278,859,SBGEN,888498,ACTIVE
3790,00301,192,SBBAS2,437644,ACTIVE
3791,21289,91,CAGEN,668409,ACTIVE
3792,00551,174,TD002,676046,ACTIVE
3793,16383,58,SB101,781558,ACTIVE
3794,00812,527,SBCHQ,841265,ACTIVE
3795,00889,474,TD003,640311,ACTIVE
3796,20820,771,CACOL,920184,ACTIVE
3797,20795,422,TD001,225621,ACTIVE
3798,00311,131,SBODS4,76359,ACTIVE
3799,21210,327,TD002,205547,ACTIVE
3800,00212,798,TD002,940254,ACTIVE
3801,09012,733,CAGEN,362989,ACTIVE
3802,00876,150,TD002,894688,ACTIVE
3803,00412,662,TD002,513620,ACTIVE
3804,00234,26,SBODS4,505269,ACTIVE
3805,50782,764,CAGEN,272532,ACTIVE
3806,00678,784,CACOL,728269,ACTIVE
3807,00382,226,TD001,743707,ACTIVE
3808,00867,950,TD003,866931,ACTIVE
3809,01078,907,SBBAS2,301561,ACTIVE
3810,20815,291,TD003,249366,ACTIVE
3811,00356,738,SBCHQ,742399,ACTIVE
3812,00201,291,TD001,835716,ACTIVE
3813,00678,508,SB101,494020,ACTIVE
3814,01234,108,SBGEN,324729,ACTIVE
3815,11234,150,SBCHQ,78309,ACTIVE
3816,13456,542,CA0033,644873,ACTIVE
3817,3026,633,CA0033,477926,ACTIVE
3818,00823,647,TD001,6543,ACTIVE
3819,01234,739,TD002,780731,ACTIVE
3820,00301,539,TD002,233183,ACTIVE
3821,21210,600,SBBAS2,762785,ACTIVE
3822,00382,492,TD002,388225,ACTIVE
3823,00978,647,TD001,720687,ACTIVE
3824,20984,224,CACOL,115099,ACTIVE
3825,31277,583,CACOL,331516,ACTIVE
3826,00542,24,SBGEN,549996,ACTIVE
3827,20963,17,CA0033,50489,ACTIVE
3828,21184,863,TD001,782655,ACTIVE
3829,15071,430,SBBAS2,194492,ACTIVE
3830,00293,399,CAGEN,528618,ACTIVE
3831,21406,962,SBCHQ,277911,ACTIVE
3832,00692,316,TD003,593194,ACTIVE
3833,10123,255,SB101,25173,ACTIVE
3834,15306,163,SBBAS2,3050,ACTIVE
3835,00765,10,CACOL,556867,ACTIVE
3836,17980,799,CA0033,402225,ACTIVE
3837,00978,376,TD003,748795,ACTIVE
3838,20591,625,TD002,760158,ACTIVE
3839,21752,877,CAGEN,234188,ACTIVE
3840,14158,883,TD001,655164,ACTIVE
3841,50784,993,SBCHQ,115316,ACTIVE
3842,01145,132,SBCHQ,297910,ACTIVE
3843,17890,706,SBGEN,97173,ACTIVE
3844,18779,671,SB101,896265,ACTIVE
3845,40769,718,SBGEN,730133,ACTIVE
3846,15306,220,SBBAS2,737858,ACTIVE
3847,00745,180,TD001,100258,ACTIVE
3848,08901,67,SBCHQ,324094,ACTIVE
3849,02345,532,SBODS4,731384,ACTIVE
3850,20815,985,CAGEN,293596,ACTIVE
3851,14171,636,SBBAS2,115529,ACTIVE
3852,2714,449,TD001,953252,ACTIVE
3853,00244,928,TD001,828264,ACTIVE
3854,17980,501,SBBAS2,386246,ACTIVE
3855,21523,780,SBBAS2,31991,ACTIVE
3856,03093,966,TD001,559716,ACTIVE
3857,41024,568,SB101,865834,ACTIVE
3858,00325,701,TD003,269629,ACTIVE
3859,50869,930,CA0033,708427,ACTIVE
3860,00432,546,SBCHQ,401605,ACTIVE
3861,00325,213,SBCHQ,394966,ACTIVE
3862,00656,377,SBODS4,172463,ACTIVE
3863,00382,787,SBBAS2,493723,ACTIVE
3864,00978,525,CA0033,705505,ACTIVE
3865,01278,933,TD003,728821,ACTIVE
3866,04187,362,SBODS4,82763,ACTIVE
3867,16789,151,CAGEN,377969,ACTIVE
3868,1675,677,SBBAS2,786204,ACTIVE
3869,01045,721,SBBAS2,17108,ACTIVE
3870,21803,640,SB101,892927,ACTIVE
3871,05744,772,CAGEN,906978,ACTIVE
3872,31277,36,SB101,109015,ACTIVE
3873,11723,314,CACOL,950042,ACTIVE
3874,21625,539,SBODS4,261126,ACTIVE
3875,11660,190,CACOL,317651,ACTIVE
3876,04816,937,SBGEN,626486,ACTIVE
3877,20591,823,CACOL,407475,ACTIVE
3878,00234,828,CACOL,371767,ACTIVE
3879,00325,329,CA0033,561454,ACTIVE
3880,00301,274,TD002,106192,ACTIVE
3881,61020,588,SBCHQ,538378,ACTIVE
3882,00478,152,SBBAS2,697287,ACTIVE
3883,01345,678,CACOL,757350,ACTIVE
3884,00678,307,TD003,967349,ACTIVE
3885,00745,896,SBODS4,753800,ACTIVE
3886,00745,235,SB101,622260,ACTIVE
3887,21067,634,TD002,573520,ACTIVE
3888,00656,809,SBODS4,681407,ACTIVE
3889,03093,646,SB101,279550,ACTIVE
3890,21240,274,SBBAS2,365714,ACTIVE
3891,21213,983,CA0033,711573,ACTIVE
3892,04567,627,CA0033,777016,ACTIVE
3893,00234,251,SBODS4,771405,ACTIVE
3894,00765,943,CA0033,192678,ACTIVE
3895,00751,744,CACOL,355403,ACTIVE
3896,15678,882,SBGEN,863958,ACTIVE
3897,00123,336,SBCHQ,314061,ACTIVE
3898,02786,700,TD003,295744,ACTIVE
3899,00212,194,CAGEN,509402,ACTIVE
3900,00613,218,TD001,831825,ACTIVE
3901,00941,635,SBGEN,782806,ACTIVE
3902,6854,126,CACOL,290254,ACTIVE
3903,14158,620,SBCHQ,109837,ACTIVE
3904,20815,998,TD002,631299,ACTIVE
3905,00325,229,SBGEN,813792,ACTIVE
3906,00945,216,CA0033,594054,ACTIVE
3907,00678,884,SBBAS2,672079,ACTIVE
3908,18849,533,CA0033,884134,ACTIVE
3909,05061,192,CACOL,56288,ACTIVE
3910,15069,31,SBBAS2,565817,ACTIVE
3911,00342,390,CA0033,986763,ACTIVE
3912,00912,301,SB101,227619,ACTIVE
3913,41024,531,SBBAS2,17128,ACTIVE
3914,02696,73,TD001,246618,ACTIVE
3915,01234,926,SBGEN,778782,ACTIVE
3916,21406,36,CACOL,154097,ACTIVE
3917,00267,379,SBBAS2,22814,ACTIVE
3918,04816,542,SBBAS2,196818,ACTIVE
3919,00867,307,SB101,394297,ACTIVE
3920,16528,202,SBODS4,359842,ACTIVE
3921,00912,781,SB101,231668,ACTIVE
3922,10123,696,CAGEN,323614,ACTIVE
3923,01378,143,CAGEN,785875,ACTIVE
3924,00612,794,SB101,852601,ACTIVE
3925,14681,25,SBCHQ,312530,ACTIVE
3926,1676,10,SBCHQ,193151,ACTIVE
3927,18849,305,CA0033,26648,ACTIVE
3928,00800,949,SBGEN,565888,ACTIVE
3929,21284,553,SBCHQ,781950,ACTIVE
3930,00977,25,CAGEN,620552,ACTIVE
3931,3026,821,TD003,601762,ACTIVE
3932,01145,915,TD002,77018,ACTIVE
3933,14158,247,CA0033,598212,ACTIVE
3934,41024,68,SBGEN,779363,ACTIVE
3935,20815,605,CACOL,929125,ACTIVE
3936,1676,622,TD002,489384,ACTIVE
3937,00255,131,SBBAS2,474895,ACTIVE
3938,21612,405,TD003,23477,ACTIVE
3939,18849,814,CACOL,263482,ACTIVE
3940,30273,404,CAGEN,246772,ACTIVE
3941,00534,482,CA0033,541806,ACTIVE
3942,21803,798,CA0033,632574,ACTIVE
3943,14567,938,CAGEN,470384,ACTIVE
3944,00977,614,SBODS4,988636,ACTIVE
3945,00244,123,CAGEN,258334,ACTIVE
3946,21213,33,SBCHQ,984867,ACTIVE
3947,06789,744,CA0033,130491,ACTIVE
3948,30273,979,SBCHQ,374749,ACTIVE
3949,20984,870,TD002,71675,ACTIVE
3950,21792,346,SBODS4,267339,ACTIVE
3951,21651,453,TD001,537463,ACTIVE
3952,14681,566,TD002,788782,ACTIVE
3953,00654,741,CA0033,283014,ACTIVE
3954,01378,924,TD002,123725,ACTIVE
3955,18849,378,TD001,792990,ACTIVE
3956,02345,835,TD003,695549,ACTIVE
3957,00399,342,CACOL,196554,ACTIVE
3958,00478,254,CACOL,200876,ACTIVE
3959,00342,130,SBGEN,582148,ACTIVE
3960,00382,474,SBBAS2,282450,ACTIVE
3961,20963,434,CAGEN,973375,ACTIVE
3962,50784,385,CAGEN,670223,ACTIVE
3963,18901,194,SBCHQ,142977,ACTIVE
3964,01045,713,TD001,924327,ACTIVE
3965,1980,413,SBBAS2,305765,ACTIVE
3966,00156,677,TD003,184603,ACTIVE
3967,21210,55,SBCHQ,588526,ACTIVE
3968,00711,920,CA0033,86385,ACTIVE
3969,02345,232,CACOL,729959,ACTIVE
3970,60007,44,SB101,665516,ACTIVE
3971,21279,651,SB101,716861,ACTIVE
3972,21554,259,TD002,812629,ACTIVE
3973,19012,154,SBGEN,575149,ACTIVE
3974,00941,138,TD003,625288,ACTIVE
3975,11660,191,SBGEN,43582,ACTIVE
3976,01234,131,CAGEN,952834,ACTIVE
3977,00201,788,SBBAS2,644133,ACTIVE
3978,03456,631,CA0033,411285,ACTIVE
3979,01173,453,SB101,757906,ACTIVE
3980,00301,750,SBGEN,72390,ACTIVE
3981,16383,332,CAGEN,34599,ACTIVE
3982,14826,187,TD002,864235,ACTIVE
3983,00891,260,TD001,707367,ACTIVE
3984,00978,607,CA0033,20213,ACTIVE
3985,00634,580,TD001,445373,ACTIVE
3986,21205,469,TD003,22727,ACTIVE
3987,06789,135,CA0033,830635,ACTIVE
3988,15248,845,SBODS4,363931,ACTIVE
3989,00201,275,SBGEN,305305,ACTIVE
3990,14158,692,CA0033,58753,ACTIVE
3991,00765,577,CA0033,24238,ACTIVE
3992,00599,186,CACOL,631334,ACTIVE
3993,00399,267,SBODS4,283476,ACTIVE
3994,21289,59,CA0033,626806,ACTIVE
3995,00551,758,CAGEN,76604,ACTIVE
3996,14567,490,TD002,971372,ACTIVE
3997,20847,272,SBGEN,181500,ACTIVE
3998,01112,361,TD003,601468,ACTIVE
3999,61020,350,SBCHQ,879817,ACTIVE
4000,01212,947,CACOL,317969,ACTIVE
4001,01512,16,TD002,733128,ACTIVE
4002,15248,568,SBBAS2,239089,ACTIVE
4003,00978,485,CA0033,352131,ACTIVE
4004,20123,625,CA0033,880141,ACTIVE
4005,04187,857,TD001,394177,ACTIVE
4006,00201,668,SBGEN,575353,ACTIVE
4007,6854,567,TD002,596765,ACTIVE
4008,1675,434,CAGEN,652477,ACTIVE
4009,21612,934,SBGEN,721685,ACTIVE
4010,00382,891,SBCHQ,680038,ACTIVE
4011,00634,766,CACOL,751527,ACTIVE
4012,50784,280,CAGEN,499881,ACTIVE
4013,21205,646,SBGEN,893450,ACTIVE
4014,20591,30,SBODS4,816458,ACTIVE
4015,03456,206,CACOL,331817,ACTIVE
4016,12345,480,SBBAS2,111279,ACTIVE
4017,00599,745,TD001,970662,ACTIVE
4018,01312,881,CA0033,372095,ACTIVE
4019,14158,746,CACOL,99977,ACTIVE
4020,00799,806,TD001,546095,ACTIVE
4021,03456,985,TD003,221522,ACTIVE
4022,1195,876,CACOL,585478,ACTIVE
4023,01234,937,TD003,109629,ACTIVE
4024,00745,286,CA0033,581761,ACTIVE
4025,11121,960,TD002,528520,ACTIVE
4026,00613,873,CA0033,139766,ACTIVE
4027,05061,122,TD003,852611,ACTIVE
4028,13456,40,TD002,370270,ACTIVE
4029,00765,896,TD003,856904,ACTIVE
4030,00998,549,TD001,328021,ACTIVE
4031,50782,260,SB101,152385,ACTIVE
4032,21554,802,SB101,153773,ACTIVE
4033,60159,56,TD003,439591,ACTIVE
4034,10123,302,TD003,710832,ACTIVE
4035,01012,128,SBODS4,245984,ACTIVE
4036,00454,844,SBGEN,825541,ACTIVE
4037,01245,441,CA0033,574392,ACTIVE
4038,00867,436,TD002,752542,ACTIVE
4039,00745,960,SBBAS2,479982,ACTIVE
4040,00978,164,CACOL,36424,ACTIVE
4041,14826,29,CA0033,608774,ACTIVE
4042,11723,645,CACOL,396451,ACTIVE
4043,31277,460,TD003,780602,ACTIVE
4044,01378,404,SBODS4,374642,ACTIVE
4045,00412,74,TD001,650740,ACTIVE
4046,14166,438,SB101,654706,ACTIVE
4047,00311,971,SB101,969787,ACTIVE
4048,01112,572,CAGEN,508547,ACTIVE
4049,13456,954,SBCHQ,93899,ACTIVE
4050,00691,577,TD002,401475,ACTIVE
4051,04187,925,CAGEN,513611,ACTIVE
4052,00751,446,SBODS4,203274,ACTIVE
4053,00542,890,TD001,667916,ACTIVE
4054,3026,348,SB101,238156,ACTIVE
4055,00844,328,SBODS4,905744,ACTIVE
4056,00978,14,SB101,496787,ACTIVE
4057,61020,99,SB101,171940,ACTIVE
4058,14567,866,SBBAS2,712025,ACTIVE
4059,12960,445,SB101,970374,ACTIVE
4060,05364,609,SBODS4,726137,ACTIVE
4061,20963,622,CA0033,870087,ACTIVE
4062,00876,970,SBCHQ,495142,ACTIVE
4063,13456,938,CACOL,686820,ACTIVE
4064,20963,43,TD002,868680,ACTIVE
4065,00293,217,TD001,246582,ACTIVE
4066,21861,497,CACOL,590251,ACTIVE
4067,00201,405,CAGEN,103065,ACTIVE
4068,00856,502,TD001,144569,ACTIVE
4069,01112,493,SBCHQ,894866,ACTIVE
4070,01278,536,CA0033,366633,ACTIVE
4071,01278,237,TD002,544859,ACTIVE
4072,31277,614,TD003,609324,ACTIVE
4073,16383,874,SBGEN,144202,ACTIVE
4074,21523,869,CA0033,210041,ACTIVE
4075,00182,758,CA0033,310479,ACTIVE
4076,04187,753,SB101,222970,ACTIVE
4077,00112,797,SBODS4,846337,ACTIVE
4078,2714,387,TD003,546356,ACTIVE
4079,18294,235,TD001,570744,ACTIVE
4080,00201,771,SB101,841904,ACTIVE
4081,00912,139,TD003,438864,ACTIVE
4082,01045,680,SBCHQ,385656,ACTIVE
4083,18901,33,SBBAS2,903798,ACTIVE
4084,00478,560,TD002,490442,ACTIVE
4085,00311,772,SBODS4,73446,ACTIVE
4086,00876,765,TD001,275002,ACTIVE
4087,21424,535,CAGEN,898648,ACTIVE
4088,14681,555,CAGEN,724999,ACTIVE
4089,14171,119,CAGEN,458925,ACTIVE
4090,40769,295,SB101,120112,ACTIVE
4091,01112,916,SBBAS2,420429,ACTIVE
4092,16789,573,TD002,123639,ACTIVE
4093,00788,297,SBODS4,43840,ACTIVE
4094,21424,87,CACOL,267256,ACTIVE
4095,02786,296,CAGEN,716209,ACTIVE
4096,21523,317,SBGEN,403527,ACTIVE
4097,00977,640,SB101,828108,ACTIVE
4098,21251,753,SBBAS2,962428,ACTIVE
4099,60007,202,CA0033,584583,ACTIVE
4100,21007,879,SB101,578990,ACTIVE
4101,05364,412,TD001,885940,ACTIVE
4102,21516,122,TD001,492197,ACTIVE
4103,00799,560,CACOL,955923,ACTIVE
4104,00293,467,TD003,869762,ACTIVE
4105,15306,393,CAGEN,184646,ACTIVE
4106,11119,455,CA0033,423585,ACTIVE
4107,20984,331,SBODS4,512725,ACTIVE
4108,13279,999,SB101,644297,ACTIVE
4109,21406,699,SB101,190018,ACTIVE
4110,03456,417,SB101,380716,ACTIVE
4111,21406,658,TD001,210762,ACTIVE
4112,20507,873,CA0033,163524,ACTIVE
4113,06789,191,SBBAS2,403550,ACTIVE
4114,00213,155,SBGEN,80660,ACTIVE
4115,00799,802,SBCHQ,520837,ACTIVE
4116,10123,615,SBCHQ,578175,ACTIVE
4117,00654,637,TD001,326774,ACTIVE
4118,07890,314,SBGEN,886826,ACTIVE
4119,00613,765,TD002,479645,ACTIVE
4120,18849,987,SBCHQ,690159,ACTIVE
4121,02696,870,SBCHQ,243475,ACTIVE
4122,21424,516,TD001,476867,ACTIVE
4123,00945,118,CAGEN,342147,ACTIVE
4124,21651,858,SBCHQ,430842,ACTIVE
4125,01045,490,SB101,643081,ACTIVE
4126,61020,80,CACOL,246740,ACTIVE
4127,00912,528,CA0033,118690,ACTIVE
4128,20847,659,SBODS4,445391,ACTIVE
4129,05061,271,SBODS4,941788,ACTIVE
4130,16383,131,SBCHQ,155258,ACTIVE
4131,17921,593,TD002,933039,ACTIVE
4132,00156,4,SBBAS2,594907,ACTIVE
4133,01312,453,CAGEN,832293,ACTIVE
4134,17921,41,CA0033,539722,ACTIVE
4135,00889,146,SB101,503960,ACTIVE
4136,11119,733,SB101,955861,ACTIVE
4137,01234,710,SB101,195618,ACTIVE
4138,05061,628,SBGEN,772620,ACTIVE
4139,00941,345,TD001,499436,ACTIVE
4140,00891,238,TD001,856482,ACTIVE
4141,18901,266,CA0033,935172,ACTIVE
4142,30142,395,TD002,492965,ACTIVE
4143,01445,329,TD001,489095,ACTIVE
4144,21523,785,TD001,105917,ACTIVE
4145,03456,589,TD002,165806,ACTIVE
4146,01178,580,CAGEN,3849,ACTIVE
4147,00711,665,SBGEN,401797,ACTIVE
4148,70649,81,SBBAS2,583067,ACTIVE
4149,01512,12,SB101,258755,ACTIVE
4150,18779,151,CACOL,544305,ACTIVE
4151,00692,602,SBCHQ,936040,ACTIVE
4152,05744,486,SB101,629649,ACTIVE
4153,00551,103,CAGEN,661470,ACTIVE
4154,16959,17,SBCHQ,757594,ACTIVE
4155,00213,135,SBGEN,912350,ACTIVE
4156,14166,547,TD001,691755,ACTIVE
4157,01441,713,TD003,69351,ACTIVE
4158,15306,98,TD001,797928,ACTIVE
4159,21213,211,TD003,576814,ACTIVE
4160,15069,84,TD001,630285,ACTIVE
4161,21516,660,SBGEN,618619,ACTIVE
4162,15678,730,TD002,519499,ACTIVE
4163,21213,439,SBCHQ,939400,ACTIVE
4164,20795,74,CA0033,866514,ACTIVE
4165,00334,942,TD002,785628,ACTIVE
4166,00856,190,TD001,750165,ACTIVE
4167,00334,852,SBGEN,481565,ACTIVE
4168,20507,620,CA0033,9181,ACTIVE
4169,21803,379,CAGEN,507324,ACTIVE
4170,00123,695,TD003,48209,ACTIVE
4171,00255,477,SBODS4,7871,ACTIVE
4172,05678,59,CAGEN,158141,ACTIVE
4173,21424,940,SBBAS2,199922,ACTIVE
4174,14158,652,TD002,34157,ACTIVE
4175,21205,642,CA0033,474026,ACTIVE
4176,00723,571,TD003,327675,ACTIVE
4177,00723,264,TD003,135919,ACTIVE
4178,11119,108,CA0033,442928,ACTIVE
4179,00421,735,SBCHQ,238902,ACTIVE
4180,21007,195,TD001,366641,ACTIVE
4181,00123,591,CAGEN,210238,ACTIVE
4182,00399,562,TD003,356134,ACTIVE
4183,50784,210,TD003,636249,ACTIVE
4184,00234,164,CA0033,364256,ACTIVE
4185,11119,318,CAGEN,374545,ACTIVE
4186,21752,399,SBGEN,427476,ACTIVE
4187,00978,563,CACOL,184347,ACTIVE
4188,03456,624,TD002,788151,ACTIVE
4189,00512,305,CA0033,433781,ACTIVE
4190,00301,135,TD001,963759,ACTIVE
4191,20998,976,SBODS4,121811,ACTIVE
4192,21184,815,SB101,792531,ACTIVE
4193,12960,158,CACOL,136513,ACTIVE
4194,00267,764,TD001,882783,ACTIVE
4195,06789,29,TD002,204692,ACTIVE
4196,01312,463,TD001,515409,ACTIVE
4197,00844,29,TD002,206451,ACTIVE
4198,01245,269,CAGEN,562438,ACTIVE
4199,14567,442,SBBAS2,998815,ACTIVE
4200,00823,92,SBGEN,415477,ACTIVE
4201,00542,74,SBCHQ,311125,ACTIVE
4202,1980,473,SBODS4,30524,ACTIVE
4203,21612,279,SBODS4,73396,ACTIVE
4204,00856,563,CACOL,988180,ACTIVE
4205,11121,190,TD003,901752,ACTIVE
4206,01478,590,SBCHQ,372765,ACTIVE
4207,01078,735,CACOL,210530,ACTIVE
4208,21213,624,TD001,975844,ACTIVE
4209,04816,127,CA0033,280151,ACTIVE
4210,15069,12,SBODS4,354338,ACTIVE
4211,20847,274,CAGEN,863650,ACTIVE
4212,00123,684,SBBAS2,501560,ACTIVE
4213,00678,265,CA0033,541426,ACTIVE
